,player-1,player-2,player-3,combined_avg,sum_of_individual
318,Mohammad Mithun,Mohammad Saifuddin,Mosaddek Hossain,53.25,51.78
319,Ariful Haque,Mohammad Mithun,Soumya Sarkar,124.0,55.92
320,Ariful Haque,Mohammad Mithun,Imrul Kayes,122.0,65.21000000000001
321,Fazle Mahmud,Mohammad Mithun,Liton Das,74.0,51.93
322,Fazle Mahmud,Mustafizur Rahman,Mohammad Mithun,31.0,23.36
323,Fazle Mahmud,Mohammad Mithun,Imrul Kayes,147.5,65.21000000000001
324,Fazle Mahmud,Mohammad Mithun,Mohammad Saifuddin,55.5,35.14
325,Mehidy Hasan Miraz,Mohammad Mithun,Rubel Hossain,36.5,33.2
326,Mohammad Mithun,Taijul Islam,Rubel Hossain,45.0,31.11
327,Mohammad Mithun,Liton Das,Rubel Hossain,56.0,53.2
328,Mustafizur Rahman,Mohammad Mithun,Rubel Hossain,32.83333333,24.63
329,Mehidy Hasan Miraz,Mohammad Mithun,Taijul Islam,40.6,39.81
330,Mehidy Hasan Miraz,Mohammad Mithun,Soumya Sarkar,71.35714286,65.89
331,Mehidy Hasan Miraz,Mohammad Mithun,Liton Das,83.42857143,61.9
332,Mehidy Hasan Miraz,Mohammad Mithun,Mustafizur Rahman,36.904761900000004,33.33
333,Mehidy Hasan Miraz,Mohammad Mithun,Abu Jayed,43.0,31.93
334,Mehidy Hasan Miraz,Mohammad Mithun,Imrul Kayes,98.2,75.18
335,Mohammad Mithun,Taijul Islam,Tamim Iqbal,94.2,73.62
