,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3660,K Rabada,Q de Kock,L Ngidi,T Shamsi,64.25,49.06
3661,K Rabada,Q de Kock,HE van der Dussen,T Shamsi,103.5,84.46000000000001
3662,BE Hendricks,Q de Kock,RR Hendricks,T Shamsi,104.0,68.43
3663,Q de Kock,JT Smuts,RR Hendricks,T Shamsi,115.5,108.18
3664,Q de Kock,L Ngidi,RR Hendricks,T Shamsi,96.2,69.24000000000001
3665,Q de Kock,HE van der Dussen,RR Hendricks,T Shamsi,131.75,104.63999999999999
3666,Q de Kock,DW Steyn,RR Hendricks,T Shamsi,87.5,71.59
3667,BE Hendricks,Q de Kock,JT Smuts,T Shamsi,108.5,85.58
3668,BE Hendricks,Q de Kock,L Ngidi,T Shamsi,89.5,46.64
3669,BE Hendricks,Q de Kock,HE van der Dussen,T Shamsi,85.0,82.03999999999999
3670,Q de Kock,JT Smuts,HE van der Dussen,T Shamsi,128.5,121.78999999999999
3671,Q de Kock,HE van der Dussen,L Ngidi,T Shamsi,130.0,82.85
3672,Q de Kock,DW Steyn,L Ngidi,T Shamsi,51.0,49.8
3673,AL Phehlukwayo,Imran Tahir,D Pretorius,T Shamsi,37.5,17.89
3674,K Rabada,AL Phehlukwayo,Imran Tahir,T Shamsi,27.2,15.17
3675,AL Phehlukwayo,Imran Tahir,RR Hendricks,T Shamsi,54.0,35.35
3676,AL Phehlukwayo,Imran Tahir,L Ngidi,T Shamsi,38.0,13.56
3677,AL Phehlukwayo,Imran Tahir,HE van der Dussen,T Shamsi,81.0,48.96
3678,Imran Tahir,D Pretorius,RR Hendricks,T Shamsi,35.0,31.44
3679,L Ngidi,Imran Tahir,D Pretorius,T Shamsi,31.0,9.649999999999999
3680,Imran Tahir,D Pretorius,HE van der Dussen,T Shamsi,89.0,45.05
3681,K Rabada,Imran Tahir,RR Hendricks,T Shamsi,35.0,28.720000000000002
3682,K Rabada,Imran Tahir,HE van der Dussen,T Shamsi,66.0,42.33
3683,Imran Tahir,DW Steyn,RR Hendricks,T Shamsi,70.0,29.46
3684,L Ngidi,Imran Tahir,HE van der Dussen,T Shamsi,50.0,40.72
3685,K Rabada,AL Phehlukwayo,D Pretorius,T Shamsi,37.5,19.61
3686,AL Phehlukwayo,D Pretorius,RR Hendricks,T Shamsi,73.0,39.790000000000006
3687,AL Phehlukwayo,D Pretorius,L Ngidi,T Shamsi,69.0,18.0
3688,AL Phehlukwayo,D Pretorius,HE van der Dussen,T Shamsi,110.0,53.400000000000006
3689,K Rabada,AL Phehlukwayo,RR Hendricks,T Shamsi,78.2,37.07
3690,K Rabada,AL Phehlukwayo,D Paterson,T Shamsi,69.0,13.47
3691,K Rabada,AL Phehlukwayo,HE van der Dussen,T Shamsi,84.6,50.68
3692,BE Hendricks,AL Phehlukwayo,RR Hendricks,T Shamsi,39.0,34.650000000000006
