,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3882,Mohammed Shami,YS Chahal,Shubman Gill,V Shankar,53.0,29.509999999999998
3883,Mohammed Shami,YS Chahal,MS Dhoni,V Shankar,51.66666666666666,48.56999999999999
3884,RA Jadeja,Mohammed Shami,YS Chahal,MS Dhoni,43.5,41.11
3885,Mohammed Shami,YS Chahal,V Shankar,AT Rayudu,65.33333333333333,50.989999999999995
3886,MS Dhoni,RR Pant,YS Chahal,HH Pandya,107.0,71.6
3887,RA Jadeja,RR Pant,YS Chahal,HH Pandya,146.0,55.66
3888,RA Jadeja,RR Pant,YS Chahal,MS Dhoni,82.0,64.66
3889,Shubman Gill,KK Ahmed,YS Chahal,HH Pandya,48.0,28.04
3890,Shubman Gill,AT Rayudu,YS Chahal,HH Pandya,92.5,56.519999999999996
3891,Shubman Gill,YS Chahal,HH Pandya,V Shankar,97.0,45.62
3892,MS Dhoni,AT Rayudu,YS Chahal,HH Pandya,83.5,75.58
3893,MS Dhoni,YS Chahal,HH Pandya,V Shankar,78.25,64.67999999999999
3894,MS Dhoni,RA Jadeja,YS Chahal,HH Pandya,164.0,57.22
3895,AT Rayudu,YS Chahal,HH Pandya,V Shankar,180.0,67.1
3896,MS Dhoni,AT Rayudu,YS Chahal,Shubman Gill,98.0,65.52
3897,AT Rayudu,YS Chahal,Shubman Gill,V Shankar,142.0,57.04
3898,AT Rayudu,YS Chahal,MS Dhoni,V Shankar,81.33333333333333,76.1
3899,RA Jadeja,YS Chahal,MS Dhoni,V Shankar,87.0,57.739999999999995
3900,BB Sran,KL Rahul,KK Nair,MK Pandey,91.5,80.39
3901,BB Sran,AT Rayudu,KK Nair,MK Pandey,76.5,71.84
3902,KL Rahul,JJ Bumrah,KK Nair,MK Pandey,91.5,80.69
3903,KL Rahul,DS Kulkarni,KK Nair,MK Pandey,91.5,83.77
3904,KL Rahul,AT Rayudu,KK Nair,MK Pandey,143.0,109.87
3905,KL Rahul,KK Nair,AR Patel,MK Pandey,91.5,85.43
3906,JJ Bumrah,AT Rayudu,KK Nair,MK Pandey,76.5,72.14
3907,AT Rayudu,DS Kulkarni,KK Nair,MK Pandey,76.5,75.22
3908,KL Rahul,KK Nair,KM Jadhav,BB Sran,89.5,80.47
3909,AT Rayudu,KK Nair,KM Jadhav,BB Sran,74.5,71.92
3910,KL Rahul,JJ Bumrah,KK Nair,KM Jadhav,89.5,80.77
3911,KL Rahul,DS Kulkarni,KK Nair,KM Jadhav,89.5,83.85
3912,KL Rahul,AT Rayudu,KK Nair,KM Jadhav,141.0,109.95
3913,KL Rahul,AR Patel,KK Nair,KM Jadhav,89.5,85.50999999999999
3914,JJ Bumrah,AT Rayudu,KK Nair,KM Jadhav,74.5,72.22
3915,KL Rahul,JJ Bumrah,KK Nair,BB Sran,89.5,61.33
3916,KL Rahul,DS Kulkarni,KK Nair,BB Sran,89.5,64.41
3917,KL Rahul,MS Dhoni,KK Nair,BB Sran,89.5,88.09
3918,KL Rahul,AT Rayudu,KK Nair,BB Sran,141.0,90.51
3919,KL Rahul,KK Nair,AR Patel,BB Sran,89.5,66.07000000000001
3920,JJ Bumrah,AT Rayudu,KK Nair,BB Sran,74.5,52.78
3921,AT Rayudu,DS Kulkarni,KK Nair,BB Sran,74.5,55.86
3922,AT Rayudu,KK Nair,AR Patel,BB Sran,74.5,57.52
3923,KL Rahul,JJ Bumrah,DS Kulkarni,KK Nair,89.5,64.71000000000001
3924,KL Rahul,JJ Bumrah,MS Dhoni,KK Nair,89.5,88.39
3925,KL Rahul,JJ Bumrah,AT Rayudu,KK Nair,141.0,90.81
3926,KL Rahul,JJ Bumrah,KK Nair,AR Patel,89.5,66.37
3927,KL Rahul,AT Rayudu,DS Kulkarni,KK Nair,141.0,93.89
3928,KL Rahul,DS Kulkarni,KK Nair,AR Patel,89.5,69.45
3929,KL Rahul,AT Rayudu,MS Dhoni,KK Nair,141.0,117.57000000000001
3930,KL Rahul,AT Rayudu,KK Nair,AR Patel,141.0,95.55000000000001
3931,JJ Bumrah,AT Rayudu,DS Kulkarni,KK Nair,74.5,56.160000000000004
3932,JJ Bumrah,AT Rayudu,KK Nair,AR Patel,74.5,57.82
3933,AT Rayudu,DS Kulkarni,KK Nair,AR Patel,74.5,60.9
3934,KM Jadhav,STR Binny,MK Tiwary,MK Pandey,204.0,77.27
3935,KM Jadhav,MM Sharma,MK Tiwary,MK Pandey,186.0,51.42
3936,KM Jadhav,Harbhajan Singh,MK Tiwary,MK Pandey,186.0,56.84
3937,KM Jadhav,AR Patel,MK Tiwary,MK Pandey,186.0,55.17
3938,STR Binny,MM Sharma,MK Tiwary,MK Pandey,99.0,59.12
3939,STR Binny,Harbhajan Singh,MK Tiwary,MK Pandey,99.0,64.53999999999999
3940,AR Patel,STR Binny,MK Tiwary,MK Pandey,99.0,62.87
3941,MM Sharma,Harbhajan Singh,MK Tiwary,MK Pandey,81.0,38.69
3942,AR Patel,MM Sharma,MK Tiwary,MK Pandey,81.0,37.019999999999996
3943,AR Patel,Harbhajan Singh,MK Tiwary,MK Pandey,81.0,42.44
3944,KM Jadhav,STR Binny,MM Sharma,MK Tiwary,133.0,59.199999999999996
3945,KM Jadhav,STR Binny,DS Kulkarni,MK Tiwary,73.5,61.29
3946,KM Jadhav,STR Binny,Harbhajan Singh,MK Tiwary,95.0,64.62
3947,KM Jadhav,STR Binny,AT Rayudu,MK Tiwary,156.0,87.39
3948,KM Jadhav,AR Patel,STR Binny,MK Tiwary,94.33333333333331,62.95
3949,KM Jadhav,MM Sharma,Harbhajan Singh,MK Tiwary,115.0,38.77
3950,KM Jadhav,AR Patel,MM Sharma,MK Tiwary,115.0,37.1
3951,KM Jadhav,AT Rayudu,DS Kulkarni,MK Tiwary,105.0,63.63
