,player-1,player-2,player-3,combined_avg,sum_of_individual
440,JC Buttler,BM Duckett,JM Vince,129.5,122.79
441,JC Buttler,TK Curran,JM Vince,85.0,72.86
442,JC Buttler,EJG Morgan,JM Vince,143.75,100.61
443,JC Buttler,JJ Roy,JM Vince,144.0,107.59
444,JC Buttler,LE Plunkett,JM Vince,71.33333333333333,64.16
445,JC Buttler,JT Ball,JM Vince,68.0,61.370000000000005
446,DJ Willey,CJ Jordan,JM Vince,51.0,37.55
447,DJ Willey,JC Archer,JM Vince,38.0,36.66
448,DJ Willey,TK Curran,JM Vince,62.0,46.83
449,DJ Willey,T Banton,JM Vince,57.0,54.589999999999996
450,DJ Willey,EJG Morgan,JM Vince,78.5,74.58
451,DJ Willey,BT Foakes,JM Vince,99.0,96.26
452,DJ Willey,LE Plunkett,JM Vince,41.666666666666664,38.129999999999995
453,DJ Willey,BA Stokes,JM Vince,70.66666666666667,68.39
454,DJ Willey,RJW Topley,JM Vince,63.0,35.26
455,EJG Morgan,CJ Jordan,JM Vince,71.0,70.31
456,JJ Roy,CJ Jordan,JM Vince,85.0,77.28999999999999
457,LE Plunkett,CJ Jordan,JM Vince,60.0,33.86
458,CJ Jordan,AU Rashid,JM Vince,51.0,35.26
459,LE Plunkett,BM Duckett,JM Vince,95.0,93.07000000000001
460,BA Stokes,BM Duckett,JM Vince,159.5,123.33
461,JM Bairstow,JM Vince,JC Archer,116.0,77.37
462,EJG Morgan,JM Bairstow,JM Vince,134.0,115.29
463,JM Bairstow,JM Vince,MA Wood,86.5,76.0
464,RJW Topley,JM Bairstow,JM Vince,98.0,75.97
465,JC Archer,TK Curran,JM Vince,69.5,41.67
466,EJG Morgan,JC Archer,JM Vince,96.0,69.42
467,JC Archer,JM Vince,MA Wood,34.5,30.13
468,JJ Roy,JC Archer,JM Vince,157.0,76.39999999999999
469,BA Stokes,JC Archer,JM Vince,71.0,63.230000000000004
470,EJG Morgan,TK Curran,JM Vince,88.0,79.59
471,MA Wood,TK Curran,JM Vince,74.0,40.3
472,JL Denly,TK Curran,JM Vince,82.0,63.019999999999996
473,BT Foakes,TK Curran,JM Vince,126.0,101.27
474,JJ Roy,TK Curran,JM Vince,118.5,86.57
475,LE Plunkett,TK Curran,JM Vince,65.0,43.14
476,BA Stokes,TK Curran,JM Vince,114.0,73.4
477,AU Rashid,TK Curran,JM Vince,60.0,44.54
478,EJG Morgan,MA Wood,JM Vince,144.5,68.05
479,EJG Morgan,LE Plunkett,JM Vince,71.0,70.89
480,EJG Morgan,BA Stokes,JM Vince,140.33333333333334,101.15
481,EJG Morgan,AU Rashid,JM Vince,80.85714285714286,72.29
482,MA Wood,JL Denly,JM Vince,60.0,51.480000000000004
483,JJ Roy,MA Wood,JM Vince,157.0,75.03
484,MA Wood,AU Rashid,JM Vince,36.0,33.0
485,JJ Roy,JL Denly,JM Vince,174.0,97.75
486,BA Stokes,JL Denly,JM Vince,131.0,84.58
487,LE Plunkett,JJ Roy,JM Vince,94.0,77.86999999999999
488,BA Stokes,JJ Roy,JM Vince,193.0,108.13000000000001
489,JT Ball,LE Plunkett,JM Vince,32.0,31.65
